"party","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2007","general elemantary","Female","197","0.417551446621778","0.371987050802459","0.463115842441098"
"CDU/CSU","2007","middle vocational","Male","869","0.416626260867299","0.395316268508803","0.437936253225795"
"CDU/CSU","2007","middle vocational","Female","891","0.428060231127139","0.406703668719078","0.449416793535199"
"CDU/CSU","2007","vocational + Abi","Male","75","0.31916547929369","0.257983376470749","0.380347582116631"
"CDU/CSU","2007","vocational + Abi","Female","107","0.323595574090338","0.271176193526995","0.376014954653681"
"CDU/CSU","2007","higher vocational","Male","217","0.429775077288671","0.384536088759989","0.475014065817354"
"CDU/CSU","2007","higher vocational","Female","91","0.352865566447336","0.293391977692313","0.412339155202359"
"CDU/CSU","2007","higher education","Male","622","0.380200300202079","0.356018171883965","0.404382428520193"
"CDU/CSU","2007","higher education","Female","355","0.320179666744386","0.292264374475709","0.348094959013064"
"SPD","2007","in school","Male","","","",""
"SPD","2007","in school","Female","","","",""
"SPD","2007","inadequately","Male","","","",""
"SPD","2007","inadequately","Female","","","",""
"SPD","2007","general elemantary","Male","88","0.49784564620471","0.425403965268723","0.570287327140697"
"SPD","2007","general elemantary","Female","213","0.495097065227593","0.448902492164158","0.541291638291028"
"SPD","2007","middle vocational","Male","808","0.394840275657891","0.373711113932689","0.415969437383093"
"SPD","2007","middle vocational","Female","781","0.386246671793819","0.365231494137724","0.407261849449914"
"SPD","2007","vocational + Abi","Male","81","0.339328443739717","0.277184530585866","0.401472356893569"
"SPD","2007","vocational + Abi","Female","111","0.368114122558115","0.314076287425914","0.422151957690316"
"SPD","2007","higher vocational","Male","146","0.329810396970832","0.28684684397935","0.372773949962314"
"SPD","2007","higher vocational","Female","100","0.425764685521504","0.364225461233886","0.487303909809121"
"SPD","2007","higher education","Male","432","0.284301430352835","0.261830698884875","0.306772161820795"
"SPD","2007","higher education","Female","305","0.288942883696569","0.26182183521513","0.316063932178009"
"FDP","2007","in school","Male","","","",""
"FDP","2007","in school","Female","","","",""
"FDP","2007","inadequately","Male","","","",""
"FDP","2007","inadequately","Female","","","",""
"FDP","2007","general elemantary","Male","","","",""
"FDP","2007","general elemantary","Female","","","",""
"FDP","2007","middle vocational","Male","86","0.0333447844026027","0.0255843453587952","0.0411052234464101"
"FDP","2007","middle vocational","Female","69","0.0270553392539226","0.0200524973452829","0.0340581811625624"
"FDP","2007","vocational + Abi","Male","","","",""
"FDP","2007","vocational + Abi","Female","","","",""
"FDP","2007","higher vocational","Male","","","",""
"FDP","2007","higher vocational","Female","","","",""
"FDP","2007","higher education","Male","156","0.108831705850271","0.0933178341863373","0.124345577514204"
"FDP","2007","higher education","Female","53","0.0348816394472946","0.0239032922050785","0.0458599866895107"
"Grüne","2007","in school","Male","","","",""
"Grüne","2007","in school","Female","","","",""
"Grüne","2007","inadequately","Male","","","",""
"Grüne","2007","inadequately","Female","","","",""
"Grüne","2007","general elemantary","Male","","","",""
"Grüne","2007","general elemantary","Female","","","",""
"Grüne","2007","middle vocational","Male","83","0.0512544546953839","0.0417226042554647","0.0607863051353031"
"Grüne","2007","middle vocational","Female","164","0.0845247576171647","0.0725181856168975","0.0965313296174319"
"Grüne","2007","vocational + Abi","Male","","","",""
"Grüne","2007","vocational + Abi","Female","62","0.210807587261961","0.165106982489612","0.256508192034309"
"Grüne","2007","higher vocational","Male","30","0.105171761135675","0.0771375339235646","0.133205988347785"
"Grüne","2007","higher vocational","Female","37","0.132461180354627","0.0902710352002095","0.174651325509044"
"Grüne","2007","higher education","Male","196","0.144527391261041","0.127011156833042","0.16204362568904"
"Grüne","2007","higher education","Female","250","0.264858558946397","0.238456324172058","0.291260793720737"
"PDS/Linke","2007","in school","Male","","","",""
"PDS/Linke","2007","in school","Female","","","",""
"PDS/Linke","2007","inadequately","Male","","","",""
"PDS/Linke","2007","inadequately","Female","","","",""
"PDS/Linke","2007","general elemantary","Male","","","",""
"PDS/Linke","2007","general elemantary","Female","","","",""
"PDS/Linke","2007","middle vocational","Male","124","0.0623461391385231","0.0518950249904037","0.0727972532866424"
"PDS/Linke","2007","middle vocational","Female","121","0.0545960307157565","0.0447900054941454","0.0644020559373675"
"PDS/Linke","2007","vocational + Abi","Male","","","",""
"PDS/Linke","2007","vocational + Abi","Female","","","",""
"PDS/Linke","2007","higher vocational","Male","","","",""
"PDS/Linke","2007","higher vocational","Female","","","",""
"PDS/Linke","2007","higher education","Male","127","0.0734117249616657","0.0604193445676761","0.0864041053556553"
"PDS/Linke","2007","higher education","Female","100","0.0808914296575964","0.0645765868603635","0.0972062724548292"
"NPD Combination","2007","in school","Male","","","",""
"NPD Combination","2007","in school","Female","","","",""
"NPD Combination","2007","inadequately","Male","","","",""
"NPD Combination","2007","inadequately","Female","","","",""
"NPD Combination","2007","general elemantary","Male","","","",""
"NPD Combination","2007","general elemantary","Female","","","",""
"NPD Combination","2007","middle vocational","Male","59","0.0283466923177141","0.0211729892339274","0.0355203954015009"
"NPD Combination","2007","middle vocational","Female","","","",""
"NPD Combination","2007","vocational + Abi","Male","","","",""
"NPD Combination","2007","vocational + Abi","Female","","","",""
"NPD Combination","2007","higher vocational","Male","","","",""
"NPD Combination","2007","higher vocational","Female","","","",""
"NPD Combination","2007","higher education","Male","","","",""
"NPD Combination","2007","higher education","Female","","","",""
"AfD","2007","in school","Male","","","",""
"AfD","2007","in school","Female","","","",""
"AfD","2007","inadequately","Male","","","",""
"AfD","2007","inadequately","Female","","","",""
"AfD","2007","general elemantary","Male","","","",""
"AfD","2007","general elemantary","Female","","","",""
"AfD","2007","middle vocational","Male","","","",""
"AfD","2007","middle vocational","Female","","","",""
"AfD","2007","vocational + Abi","Male","","","",""
"AfD","2007","vocational + Abi","Female","","","",""
"AfD","2007","higher vocational","Male","","","",""
"AfD","2007","higher vocational","Female","","","",""
"AfD","2007","higher education","Male","","","",""
"AfD","2007","higher education","Female","","","",""
"Other","2007","in school","Male","","","",""
"Other","2007","in school","Female","","","",""
"Other","2007","inadequately","Male","","","",""
"Other","2007","inadequately","Female","","","",""
"Other","2007","general elemantary","Male","","","",""
"Other","2007","general elemantary","Female","","","",""
"Other","2007","middle vocational","Male","","","",""
"Other","2007","middle vocational","Female","","","",""
"Other","2007","vocational + Abi","Male","","","",""
"Other","2007","vocational + Abi","Female","","","",""
"Other","2007","higher vocational","Male","","","",""
"Other","2007","higher vocational","Female","","","",""
"Other","2007","higher education","Male","","","",""
"Other","2007","higher education","Female","","","",""
"CDU/CSU","2008","in school","Male","","","",""
"CDU/CSU","2008","in school","Female","","","",""
"CDU/CSU","2008","inadequately","Male","","","",""
"CDU/CSU","2008","inadequately","Female","","","",""
"CDU/CSU","2008","general elemantary","Male","49","0.254597412450057","0.184882625862715","0.324312199037399"
"CDU/CSU","2008","general elemantary","Female","194","0.45539326234171","0.408267949062641","0.502518575620779"
"CDU/CSU","2008","middle vocational","Male","875","0.431241396893606","0.409321752425145","0.453161041362067"
"CDU/CSU","2008","middle vocational","Female","872","0.451732647434857","0.429477968099783","0.473987326769931"
"CDU/CSU","2008","vocational + Abi","Male","83","0.347293029380959","0.28522027311793","0.409365785643989"
"CDU/CSU","2008","vocational + Abi","Female","109","0.345964819668468","0.291122515424973","0.400807123911963"
"CDU/CSU","2008","higher vocational","Male","197","0.417740083901909","0.370740996098223","0.464739171705596"
"CDU/CSU","2008","higher vocational","Female","100","0.444040684236089","0.380379743827842","0.507701624644336"
"CDU/CSU","2008","higher education","Male","609","0.404561270922149","0.379530827960537","0.429591713883761"
"CDU/CSU","2008","higher education","Female","345","0.308272373605925","0.28028790191438","0.336256845297471"
"SPD","2008","in school","Male","","","",""
"SPD","2008","in school","Female","","","",""
"SPD","2008","inadequately","Male","","","",""
"SPD","2008","inadequately","Female","","","",""
"SPD","2008","general elemantary","Male","64","0.436938247266683","0.357562010240235","0.516314484293131"
"SPD","2008","general elemantary","Female","189","0.455309896806644","0.408185290789925","0.502434502823363"
"SPD","2008","middle vocational","Male","681","0.344696938805799","0.32366161964348","0.365732257968118"
"SPD","2008","middle vocational","Female","691","0.370609904257427","0.34901243465261","0.392207373862245"
"SPD","2008","vocational + Abi","Male","80","0.353473050355621","0.291147612016321","0.415798488694921"
"SPD","2008","vocational + Abi","Female","100","0.385560838064582","0.329445049331759","0.441676626797406"
"SPD","2008","higher vocational","Male","140","0.363380934863844","0.317545770133934","0.409216099593754"
"SPD","2008","higher vocational","Female","78","0.337733156332757","0.277137217567004","0.39832909509851"
"SPD","2008","higher education","Male","397","0.269813105874683","0.247176756890929","0.292449454858438"
"SPD","2008","higher education","Female","285","0.302709248383159","0.274867144718101","0.330551352048217"
"FDP","2008","in school","Male","","","",""
"FDP","2008","in school","Female","","","",""
"FDP","2008","inadequately","Male","","","",""
"FDP","2008","inadequately","Female","","","",""
"FDP","2008","general elemantary","Male","","","",""
"FDP","2008","general elemantary","Female","","","",""
"FDP","2008","middle vocational","Male","86","0.0426868198242404","0.0337397008209879","0.0516339388274929"
"FDP","2008","middle vocational","Female","75","0.0356774140137102","0.0273828748507243","0.0439719531766961"
"FDP","2008","vocational + Abi","Male","","","",""
"FDP","2008","vocational + Abi","Female","","","",""
"FDP","2008","higher vocational","Male","","","",""
"FDP","2008","higher vocational","Female","","","",""
"FDP","2008","higher education","Male","147","0.110204500279889","0.094234585058872","0.126174415500906"
"FDP","2008","higher education","Female","64","0.0504149267717437","0.0371553775839617","0.0636744759595257"
"Grüne","2008","in school","Male","","","",""
"Grüne","2008","in school","Female","","","",""
"Grüne","2008","inadequately","Male","","","",""
"Grüne","2008","inadequately","Female","","","",""
"Grüne","2008","general elemantary","Male","","","",""
"Grüne","2008","general elemantary","Female","","","",""
"Grüne","2008","middle vocational","Male","85","0.0640355842599194","0.053200066926182","0.0748711015936569"
"Grüne","2008","middle vocational","Female","137","0.0722376539776721","0.0606609588482111","0.0838143491071331"
"Grüne","2008","vocational + Abi","Male","","","",""
"Grüne","2008","vocational + Abi","Female","52","0.184646818345556","0.139912279044792","0.22938135764632"
