"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"SPD","2001","66 and older","general elemantary","156","0.452686573011429","0.401622139696133","0.503751006326724","1"
"SPD","2001","66 and older","middle vocational","445","0.441491486894453","0.410418024134489","0.472564949654418","1"
"SPD","2001","66 and older","vocational + Abi","19","","","","1"
"SPD","2001","66 and older","higher vocational","59","0.36431070569025","0.288793796344784","0.439827615035717","1"
"SPD","2001","66 and older","higher education","73","0.260663875802945","0.208300504918625","0.313027246687266","1"
"AfD","2002","16-34 y.","in school","","","","","7"
"AfD","2002","16-34 y.","inadequately","","","","","7"
"AfD","2002","16-34 y.","general elemantary","","","","","7"
"AfD","2002","16-34 y.","middle vocational","","","","","7"
"AfD","2002","16-34 y.","vocational + Abi","","","","","7"
"AfD","2002","16-34 y.","higher vocational","","","","","7"
"AfD","2002","16-34 y.","higher education","","","","","7"
"AfD","2002","35-65 y.","in school","","","","","7"
"AfD","2002","35-65 y.","inadequately","","","","","7"
"AfD","2002","35-65 y.","general elemantary","","","","","7"
"AfD","2002","35-65 y.","middle vocational","","","","","7"
"AfD","2002","35-65 y.","vocational + Abi","","","","","7"
"AfD","2002","35-65 y.","higher vocational","","","","","7"
"AfD","2002","35-65 y.","higher education","","","","","7"
"AfD","2002","66 and older","in school","","","","","7"
"AfD","2002","66 and older","inadequately","","","","","7"
"AfD","2002","66 and older","general elemantary","","","","","7"
"AfD","2002","66 and older","middle vocational","","","","","7"
"AfD","2002","66 and older","vocational + Abi","","","","","7"
"AfD","2002","66 and older","higher vocational","","","","","7"
"AfD","2002","66 and older","higher education","","","","","7"
"CDU/CSU","2002","16-34 y.","in school","48","0.304425014569489","0.230538173001108","0.378311856137869","2"
"CDU/CSU","2002","16-34 y.","inadequately","2","","","","2"
"CDU/CSU","2002","16-34 y.","general elemantary","64","0.323958615323522","0.256522330677309","0.391394899969735","2"
"CDU/CSU","2002","16-34 y.","middle vocational","320","0.338284103328356","0.307678331981072","0.368889874675639","2"
"CDU/CSU","2002","16-34 y.","vocational + Abi","63","0.331932753969361","0.266669573018424","0.397195934920297","2"
"CDU/CSU","2002","16-34 y.","higher vocational","52","0.409281953908612","0.319803079205727","0.498760828611497","2"
"CDU/CSU","2002","16-34 y.","higher education","105","0.293124434782103","0.242936185575053","0.343312683989153","2"
"CDU/CSU","2002","35-65 y.","in school","","","","","2"
"CDU/CSU","2002","35-65 y.","inadequately","7","","","","2"
"CDU/CSU","2002","35-65 y.","general elemantary","124","0.343190856167151","0.29366315307342","0.392718559260882","2"
"CDU/CSU","2002","35-65 y.","vocational + Abi","108","0.315315517103591","0.264486291950578","0.366144742256605","2"
"CDU/CSU","2002","35-65 y.","higher vocational","267","0.412034131886268","0.373477101389663","0.450591162382873","2"
"CDU/CSU","2002","35-65 y.","middle vocational","1294","0.410018706269708","0.39244813832699","0.427589274212427","2"
"CDU/CSU","2002","35-65 y.","higher education","683","0.331616009862191","0.311285641628957","0.351946378095425","2"
"CDU/CSU","2002","66 and older","in school","","","","","2"
"CDU/CSU","2002","66 and older","inadequately","9","","","","2"
"CDU/CSU","2002","66 and older","general elemantary","184","0.476072197629079","0.424553292796953","0.527591102461206","2"
"CDU/CSU","2002","66 and older","middle vocational","509","0.485954434185286","0.455951199991714","0.515957668378859","2"
"CDU/CSU","2002","66 and older","vocational + Abi","42","0.644078663397573","0.5248999440627","0.763257382732446","2"
"CDU/CSU","2002","66 and older","higher education","184","0.487131778750749","0.43733299516318","0.536930562338319","2"
"CDU/CSU","2002","66 and older","higher vocational","76","0.472504265930261","0.395862300812982","0.54914623104754","2"
"FDP","2002","16-34 y.","in school","10","","","","3"
"FDP","2002","16-34 y.","inadequately","1","","","","3"
"FDP","2002","16-34 y.","general elemantary","7","","","","3"
"FDP","2002","16-34 y.","middle vocational","43","0.0460136864242546","0.032460502351743","0.0595668704967663","3"
"FDP","2002","16-34 y.","vocational + Abi","16","","","","3"
"FDP","2002","16-34 y.","higher vocational","6","","","","3"
"FDP","2002","35-65 y.","in school","","","","","3"
"FDP","2002","35-65 y.","inadequately","","","","","3"
"FDP","2002","16-34 y.","higher education","27","","","","3"
"FDP","2002","35-65 y.","general elemantary","6","","","","3"
"FDP","2002","35-65 y.","middle vocational","85","0.0255163372145233","0.0198830578268456","0.031149616602201","3"
"FDP","2002","35-65 y.","vocational + Abi","18","","","","3"
"FDP","2002","35-65 y.","higher vocational","36","0.0474759276448332","0.0308174375825594","0.0641344177071069","3"
"FDP","2002","35-65 y.","higher education","149","0.0702097645732429","0.0591764568829469","0.0812430722635388","3"
"FDP","2002","66 and older","in school","","","","","3"
"FDP","2002","66 and older","inadequately","","","","","3"
"FDP","2002","66 and older","general elemantary","5","","","","3"
"FDP","2002","66 and older","higher vocational","8","","","","3"
"FDP","2002","66 and older","vocational + Abi","5","","","","3"
"FDP","2002","66 and older","middle vocational","32","0.0286674256990443","0.018650191832147","0.0386846595659416","3"
"FDP","2002","66 and older","higher education","30","0.0627986268225878","0.0386282099784114","0.0869690436667641","3"
"Grüne","2002","16-34 y.","in school","27","","","","4"
"Grüne","2002","16-34 y.","inadequately","1","","","","4"
"Grüne","2002","16-34 y.","general elemantary","16","","","","4"
"Grüne","2002","16-34 y.","middle vocational","63","0.0895129291207658","0.0710454963648983","0.107980361876633","4"
"Grüne","2002","16-34 y.","vocational + Abi","21","","","","4"
"Grüne","2002","16-34 y.","higher vocational","7","","","","4"
"Grüne","2002","16-34 y.","higher education","52","0.20832232498924","0.163546184582362","0.253098465396118","4"
"Grüne","2002","35-65 y.","in school","","","","","4"
"Grüne","2002","35-65 y.","inadequately","","","","","4"
"Grüne","2002","35-65 y.","general elemantary","5","","","","4"
"Grüne","2002","35-65 y.","middle vocational","118","0.0382495129107368","0.0313976446359621","0.0451013811855116","4"
"Grüne","2002","35-65 y.","vocational + Abi","50","0.16962153604772","0.128565774789315","0.210677297306124","4"
"Grüne","2002","66 and older","vocational + Abi","2","","","","4"
"Grüne","2002","66 and older","higher vocational","1","","","","4"
"Grüne","2002","35-65 y.","higher vocational","48","0.0723963844172728","0.0520961721309941","0.0926965967035516","4"
"Grüne","2002","35-65 y.","higher education","317","0.159913279429543","0.144085543146658","0.175741015712428","4"
"Grüne","2002","66 and older","in school","","","","","4"
"Grüne","2002","66 and older","inadequately","","","","","4"
"Grüne","2002","66 and older","general elemantary","2","","","","4"
"Grüne","2002","66 and older","higher education","10","","","","4"
"Grüne","2002","66 and older","middle vocational","9","","","","4"
"NPD","2002","16-34 y.","in school","1","","","","6"
"NPD","2002","16-34 y.","inadequately","","","","","6"
"NPD","2002","16-34 y.","general elemantary","7","","","","6"
"NPD","2002","16-34 y.","middle vocational","21","","","","6"
"NPD","2002","16-34 y.","vocational + Abi","4","","","","6"
"NPD","2002","16-34 y.","higher vocational","3","","","","6"
"NPD","2002","16-34 y.","higher education","2","","","","6"
"NPD","2002","35-65 y.","in school","","","","","6"
"NPD","2002","35-65 y.","inadequately","","","","","6"
"NPD","2002","35-65 y.","general elemantary","5","","","","6"
"NPD","2002","35-65 y.","middle vocational","22","","","","6"
"NPD","2002","35-65 y.","vocational + Abi","2","","","","6"
"NPD","2002","35-65 y.","higher vocational","2","","","","6"
"NPD","2002","66 and older","vocational + Abi","","","","","6"
"NPD","2002","66 and older","higher vocational","","","","","6"
"NPD","2002","66 and older","higher education","","","","","6"
"NPD","2002","35-65 y.","higher education","3","","","","6"
"NPD","2002","66 and older","in school","","","","","6"
"NPD","2002","66 and older","inadequately","","","","","6"
"NPD","2002","66 and older","general elemantary","1","","","","6"
"NPD","2002","66 and older","middle vocational","1","","","","6"
"Other","2002","16-34 y.","in school","6","","","","8"
"Other","2002","16-34 y.","inadequately","1","","","","8"
"Other","2002","16-34 y.","general elemantary","5","","","","8"
"Other","2002","16-34 y.","middle vocational","17","","","","8"
"Other","2002","16-34 y.","vocational + Abi","","","","","8"
"Other","2002","35-65 y.","in school","","","","","8"
"Other","2002","35-65 y.","vocational + Abi","2","","","","8"
"Other","2002","35-65 y.","higher vocational","4","","","","8"
"Other","2002","35-65 y.","higher education","11","","","","8"
"Other","2002","66 and older","in school","","","","","8"
"Other","2002","16-34 y.","higher vocational","","","","","8"
"Other","2002","16-34 y.","higher education","2","","","","8"
"Other","2002","35-65 y.","inadequately","","","","","8"
"Other","2002","35-65 y.","general elemantary","5","","","","8"
"Other","2002","35-65 y.","middle vocational","39","0.0158817772528278","0.0114155786604792","0.0203479758451764","8"
"Other","2002","66 and older","inadequately","","","","","8"
"Other","2002","66 and older","general elemantary","","","","","8"
"Other","2002","66 and older","middle vocational","6","","","","8"
"Other","2002","66 and older","vocational + Abi","1","","","","8"
"Other","2002","66 and older","higher vocational","3","","","","8"
"Other","2002","66 and older","higher education","1","","","","8"
"PDS/Linke","2002","16-34 y.","in school","16","","","","5"
"PDS/Linke","2002","16-34 y.","middle vocational","61","0.0589966448993419","0.0437548542026686","0.0742384355960151","5"
"PDS/Linke","2002","16-34 y.","vocational + Abi","10","","","","5"
"PDS/Linke","2002","16-34 y.","higher vocational","","","","","5"
"PDS/Linke","2002","16-34 y.","higher education","16","","","","5"
"PDS/Linke","2002","35-65 y.","in school","","","","","5"
"PDS/Linke","2002","35-65 y.","inadequately","","","","","5"
"PDS/Linke","2002","16-34 y.","inadequately","1","","","","5"
"PDS/Linke","2002","16-34 y.","general elemantary","10","","","","5"
"PDS/Linke","2002","35-65 y.","general elemantary","6","","","","5"
"PDS/Linke","2002","35-65 y.","middle vocational","108","0.0308430793709017","0.0246666033507182","0.0370195553910853","5"
"PDS/Linke","2002","35-65 y.","vocational + Abi","9","","","","5"
"PDS/Linke","2002","35-65 y.","higher vocational","20","","","","5"
"PDS/Linke","2002","35-65 y.","higher education","158","0.0809543980898313","0.0691755387544805","0.092733257425182","5"
"PDS/Linke","2002","66 and older","in school","","","","","5"
"PDS/Linke","2002","66 and older","inadequately","1","","","","5"
"PDS/Linke","2002","66 and older","general elemantary","8","","","","5"
"PDS/Linke","2002","66 and older","middle vocational","53","0.0449930766375064","0.032549489470538","0.0574366638044749","5"
"PDS/Linke","2002","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","2002","66 and older","higher vocational","16","","","","5"
"PDS/Linke","2002","66 and older","higher education","59","0.153474958213308","0.117563645946582","0.189386270480034","5"
"SPD","2002","16-34 y.","in school","41","0.2779405399239","0.206009326533693","0.349871753314108","1"
"SPD","2002","16-34 y.","inadequately","6","","","","1"
"SPD","2002","16-34 y.","middle vocational","393","0.417465255267361","0.385564729923343","0.449365780611379","1"
"SPD","2002","16-34 y.","vocational + Abi","86","0.449205291796449","0.380268605332641","0.518141978260258","1"
"SPD","2002","16-34 y.","higher vocational","48","0.413508791427311","0.323891415487688","0.503126167366934","1"
"SPD","2002","16-34 y.","higher education","112","0.321391755552988","0.26990073715427","0.372882773951706","1"
"SPD","2002","35-65 y.","vocational + Abi","132","0.413743947104749","0.35986674040945","0.467621153800049","1"
"SPD","2002","35-65 y.","higher vocational","249","0.429966268798277","0.391184430145857","0.468748107450696","1"
"SPD","2002","35-65 y.","higher education","739","0.352703101450654","0.332069697379118","0.37333650552219","1"
"SPD","2002","16-34 y.","general elemantary","76","0.426760062631548","0.355487506965156","0.49803261829794","1"
"SPD","2002","35-65 y.","in school","","","","","1"
"SPD","2002","35-65 y.","inadequately","21","","","","1"
"SPD","2002","35-65 y.","general elemantary","202","0.575509633205256","0.523948677740615","0.627070588669898","1"
"SPD","2002","35-65 y.","middle vocational","1344","0.473196773762687","0.455360261214341","0.491033286311034","1"
"SPD","2002","66 and older","in school","","","","","1"
"SPD","2002","66 and older","inadequately","6","","","","1"
"SPD","2002","66 and older","general elemantary","161","0.483066716274669","0.431518303716278","0.534615128833061","1"
"SPD","2002","66 and older","middle vocational","456","0.424329661225064","0.394660305847666","0.453999016602461","1"
"SPD","2002","66 and older","vocational + Abi","12","","","","1"
"SPD","2002","66 and older","higher vocational","59","0.358086057647725","0.284484602784722","0.431687512510727","1"
"SPD","2002","66 and older","higher education","103","0.271236632914528","0.226941088105633","0.315532177723424","1"
"AfD","2003","16-34 y.","inadequately","","","","","7"
"AfD","2003","16-34 y.","in school","","","","","7"
"AfD","2003","16-34 y.","general elemantary","","","","","7"
"AfD","2003","16-34 y.","middle vocational","","","","","7"
"AfD","2003","16-34 y.","higher vocational","","","","","7"
"AfD","2003","35-65 y.","middle vocational","","","","","7"
"AfD","2003","16-34 y.","vocational + Abi","","","","","7"
"AfD","2003","16-34 y.","higher education","","","","","7"
