"party","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"AfD","2004","Baden-Württemberg","Urban Area","","","",""
"AfD","2004","Baden-Württemberg","Rural Area","","","",""
"AfD","2004","Bavaria","Urban Area","","","",""
"AfD","2004","Bavaria","Rural Area","","","",""
"AfD","2004","Berlin","Urban Area","","","",""
"AfD","2004","Berlin","Rural Area","","","",""
"AfD","2004","Brandenburg","Urban Area","","","",""
"AfD","2004","Brandenburg","Rural Area","","","",""
"AfD","2004","Mecklenburg-Western Pomerania","Urban Area","","","",""
"AfD","2004","Mecklenburg-Western Pomerania","Rural Area","","","",""
"AfD","2004","Saxony","Urban Area","","","",""
"AfD","2004","Saxony","Rural Area","","","",""
"AfD","2004","Saxony-Anhalt","Urban Area","","","",""
"AfD","2004","Saxony-Anhalt","Rural Area","","","",""
"AfD","2004","Thuringia","Urban Area","","","",""
"AfD","2004","Thuringia","Rural Area","","","",""
"Other","2004","Schleswig-Holstein","Urban Area","","","",""
"Other","2004","Schleswig-Holstein","Rural Area","1","","",""
"Other","2004","Hamburg","Urban Area","4","","",""
"Other","2004","Hamburg","Rural Area","","","",""
"Other","2004","Lower Saxony","Urban Area","3","","",""
"Other","2004","Lower Saxony","Rural Area","4","","",""
"Other","2004","Bremen","Urban Area","1","","",""
"Other","2004","Bremen","Rural Area","","","",""
"Other","2004","North Rhine-Westphalia","Urban Area","12","","",""
"Other","2004","North Rhine-Westphalia","Rural Area","","","",""
"Other","2004","Hesse","Urban Area","3","","",""
"Other","2004","Hesse","Rural Area","1","","",""
"Other","2004","Rhineland-Palatinate,Saarland","Urban Area","4","","",""
"Other","2004","Rhineland-Palatinate,Saarland","Rural Area","3","","",""
"Other","2004","Baden-Württemberg","Urban Area","8","","",""
"Other","2004","Baden-Württemberg","Rural Area","","","",""
"Other","2004","Bavaria","Urban Area","5","","",""
"Other","2004","Bavaria","Rural Area","20","","",""
"Other","2004","Berlin","Urban Area","4","","",""
"Other","2004","Berlin","Rural Area","","","",""
"Other","2004","Brandenburg","Urban Area","","","",""
"Other","2004","Brandenburg","Rural Area","2","","",""
"Other","2004","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Other","2004","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Other","2004","Saxony","Urban Area","3","","",""
"Other","2004","Saxony","Rural Area","7","","",""
"Other","2004","Saxony-Anhalt","Urban Area","","","",""
"Other","2004","Saxony-Anhalt","Rural Area","1","","",""
"Other","2004","Thuringia","Urban Area","1","","",""
"Other","2004","Thuringia","Rural Area","3","","",""
"CDU/CSU","2005","Schleswig-Holstein","Urban Area","54","0.343770466135957","0.265093747101754","0.42244718517016"
"CDU/CSU","2005","Schleswig-Holstein","Rural Area","72","0.408921374603179","0.338077099611272","0.479765649595086"
"CDU/CSU","2005","Hamburg","Urban Area","44","0.236161266226564","0.173413693563508","0.29890883888962"
"CDU/CSU","2005","Hamburg","Rural Area","","","",""
"CDU/CSU","2005","Lower Saxony","Urban Area","183","0.397043582013759","0.352475941052323","0.441611222975196"
"CDU/CSU","2005","Lower Saxony","Rural Area","215","0.507585816383258","0.460055178587929","0.555116454178588"
"CDU/CSU","2005","Bremen","Urban Area","21","","",""
"CDU/CSU","2005","Bremen","Rural Area","","","",""
"CDU/CSU","2005","North Rhine-Westphalia","Urban Area","873","0.392700504622798","0.37190761718781","0.413493392057785"
"CDU/CSU","2005","North Rhine-Westphalia","Rural Area","24","","",""
"CDU/CSU","2005","Hesse","Urban Area","185","0.32320357437673","0.283973523134503","0.362433625618956"
"CDU/CSU","2005","Hesse","Rural Area","46","0.477381169700716","0.377980938897341","0.576781400504091"
"CDU/CSU","2005","Rhineland-Palatinate,Saarland","Urban Area","177","0.424223261499239","0.374334615992881","0.474111907005597"
"CDU/CSU","2005","Rhineland-Palatinate,Saarland","Rural Area","50","0.465875364271493","0.372655615980495","0.559095112562491"
"CDU/CSU","2005","Baden-Württemberg","Urban Area","391","0.399710694554287","0.369335537359156","0.430085851749418"
"CDU/CSU","2005","Baden-Württemberg","Rural Area","49","0.52746592507282","0.420702568774511","0.634229281371129"
"CDU/CSU","2005","Bavaria","Urban Area","369","0.566486616209653","0.529957895239673","0.603015337179633"
"CDU/CSU","2005","Bavaria","Rural Area","376","0.639874167605306","0.602359837585428","0.677388497625184"
"CDU/CSU","2005","Berlin","Urban Area","76","0.228475026940427","0.184107703227894","0.272842350652959"
"CDU/CSU","2005","Berlin","Rural Area","","","",""
"CDU/CSU","2005","Brandenburg","Urban Area","7","","",""
"CDU/CSU","2005","Brandenburg","Rural Area","65","0.209698293576155","0.162518179949127","0.256878407203184"
"CDU/CSU","2005","Mecklenburg-Western Pomerania","Urban Area","11","","",""
"CDU/CSU","2005","Mecklenburg-Western Pomerania","Rural Area","52","0.27946000964727","0.203764505411036","0.355155513883504"
"CDU/CSU","2005","Saxony","Urban Area","112","0.350703116496412","0.292248397091023","0.409157835901801"
"CDU/CSU","2005","Saxony","Rural Area","96","0.404897298525649","0.343431511150067","0.46636308590123"
"CDU/CSU","2005","Saxony-Anhalt","Urban Area","19","","",""
"CDU/CSU","2005","Saxony-Anhalt","Rural Area","76","0.338250203093323","0.272681131483956","0.403819274702691"
"CDU/CSU","2005","Thuringia","Urban Area","30","0.235407071331024","0.150978952130189","0.319835190531859"
"CDU/CSU","2005","Thuringia","Rural Area","92","0.386419648134377","0.319926054758933","0.45291324150982"
"SPD","2005","Schleswig-Holstein","Urban Area","65","0.519718959220823","0.436959799067702","0.602478119373944"
"SPD","2005","Schleswig-Holstein","Rural Area","77","0.41170642175589","0.34078897337569","0.482623870136089"
"SPD","2005","Hamburg","Urban Area","85","0.503185723949545","0.42931830129424","0.57705314660485"
"SPD","2005","Hamburg","Rural Area","","","",""
"SPD","2005","Lower Saxony","Urban Area","197","0.438522418285702","0.393324367470354","0.48372046910105"
"SPD","2005","Lower Saxony","Rural Area","163","0.376613260615079","0.330547291758724","0.422679229471434"
"SPD","2005","Bremen","Urban Area","42","0.653336601068538","0.550952732655945","0.75572046948113"
"SPD","2005","Bremen","Rural Area","","","",""
"SPD","2005","North Rhine-Westphalia","Urban Area","855","0.429244599986114","0.408169965677995","0.450319234294232"
"SPD","2005","North Rhine-Westphalia","Rural Area","7","","",""
"SPD","2005","Hesse","Urban Area","254","0.507063034817497","0.465127861832134","0.54899820780286"
"SPD","2005","Hesse","Rural Area","33","0.390616664040865","0.293524787671142","0.487708540410587"
"SPD","2005","Rhineland-Palatinate,Saarland","Urban Area","129","0.378287946896611","0.329334496079096","0.427241397714126"
"SPD","2005","Rhineland-Palatinate,Saarland","Rural Area","42","0.313721032574525","0.227010089253351","0.4004319758957"
"SPD","2005","Baden-Württemberg","Urban Area","398","0.351709624071071","0.322099361380013","0.38131988676213"
"SPD","2005","Baden-Württemberg","Rural Area","26","","",""
"SPD","2005","Bavaria","Urban Area","208","0.283548212997459","0.250324717255516","0.316771708739401"
"SPD","2005","Bavaria","Rural Area","149","0.242956527112226","0.209440891233366","0.276472162991086"
"SPD","2005","Berlin","Urban Area","136","0.394400839151511","0.342755585205997","0.446046093097024"
"SPD","2005","Berlin","Rural Area","","","",""
"SPD","2005","Brandenburg","Urban Area","11","","",""
"SPD","2005","Brandenburg","Rural Area","89","0.28878930374452","0.236265669779916","0.341312937709125"
"SPD","2005","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"SPD","2005","Mecklenburg-Western Pomerania","Rural Area","31","0.28638457630448","0.210126098313567","0.362643054295393"
"SPD","2005","Saxony","Urban Area","63","0.290247274187987","0.234648435831291","0.345846112544683"
"SPD","2005","Saxony","Rural Area","48","0.131324447330532","0.0890316277828947","0.173617266878168"
"SPD","2005","Saxony-Anhalt","Urban Area","34","0.281711810446419","0.187726788951611","0.375696831941227"
"SPD","2005","Saxony-Anhalt","Rural Area","62","0.332732767724761","0.267430121753946","0.398035413695577"
"SPD","2005","Thuringia","Urban Area","30","0.358514624793148","0.26307932504044","0.453949924545857"
"SPD","2005","Thuringia","Rural Area","55","0.254194206249235","0.194736222076523","0.313652190421947"
"FDP","2005","Schleswig-Holstein","Urban Area","4","","",""
"FDP","2005","Schleswig-Holstein","Rural Area","8","","",""
"FDP","2005","Hamburg","Urban Area","5","","",""
"FDP","2005","Hamburg","Rural Area","","","",""
"FDP","2005","Lower Saxony","Urban Area","26","","",""
"FDP","2005","Lower Saxony","Rural Area","14","","",""
"FDP","2005","Bremen","Urban Area","3","","",""
"FDP","2005","Bremen","Rural Area","","","",""
"FDP","2005","North Rhine-Westphalia","Urban Area","120","0.0375727210323318","0.0294761170322594","0.0456693250324043"
"FDP","2005","North Rhine-Westphalia","Rural Area","","","",""
"FDP","2005","Hesse","Urban Area","27","","",""
"FDP","2005","Hesse","Rural Area","8","","",""
"FDP","2005","Rhineland-Palatinate,Saarland","Urban Area","16","","",""
"FDP","2005","Rhineland-Palatinate,Saarland","Rural Area","5","","",""
"FDP","2005","Baden-Württemberg","Urban Area","47","0.0510547661382156","0.0374056645256432","0.0647038677507879"
"FDP","2005","Baden-Württemberg","Rural Area","2","","",""
"FDP","2005","Bavaria","Urban Area","20","","",""
"FDP","2005","Bavaria","Rural Area","15","","",""
"FDP","2005","Berlin","Urban Area","5","","",""
"FDP","2005","Berlin","Rural Area","","","",""
"FDP","2005","Brandenburg","Urban Area","1","","",""
"FDP","2005","Brandenburg","Rural Area","15","","",""
"FDP","2005","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"FDP","2005","Mecklenburg-Western Pomerania","Rural Area","6","","",""
"FDP","2005","Saxony","Urban Area","12","","",""
"FDP","2005","Saxony","Rural Area","17","","",""
"FDP","2005","Saxony-Anhalt","Urban Area","2","","",""
"FDP","2005","Saxony-Anhalt","Rural Area","10","","",""
"FDP","2005","Thuringia","Urban Area","5","","",""
"FDP","2005","Thuringia","Rural Area","2","","",""
"Grüne","2005","Schleswig-Holstein","Urban Area","11","","",""
"Grüne","2005","Schleswig-Holstein","Rural Area","21","","",""
"Grüne","2005","Hamburg","Urban Area","38","0.207783348924222","0.147843021478162","0.267723676370283"
"Grüne","2005","Hamburg","Rural Area","","","",""
"Grüne","2005","Lower Saxony","Urban Area","45","0.0795492865192516","0.0549016086563713","0.104196964382132"
"Grüne","2005","Lower Saxony","Rural Area","26","","",""
"Grüne","2005","Bremen","Urban Area","14","","",""
"Grüne","2005","Bremen","Rural Area","","","",""
"Grüne","2005","North Rhine-Westphalia","Urban Area","230","0.115150846990921","0.101559866132814","0.128741827849028"
"Grüne","2005","North Rhine-Westphalia","Rural Area","2","","",""
"Grüne","2005","Hesse","Urban Area","69","0.110521461877676","0.0842222449801845","0.136820678775168"
"Grüne","2005","Hesse","Rural Area","7","","",""
"Grüne","2005","Rhineland-Palatinate,Saarland","Urban Area","32","0.0807699995408655","0.0532648157666679","0.108275183315063"
"Grüne","2005","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Grüne","2005","Baden-Württemberg","Urban Area","141","0.158743238822776","0.136082333870923","0.18140414377463"
"Grüne","2005","Baden-Württemberg","Rural Area","6","","",""
"Grüne","2005","Bavaria","Urban Area","88","0.0904795783500421","0.0693339840508841","0.1116251726492"
"Grüne","2005","Bavaria","Rural Area","62","0.0723561231321485","0.0521095720287749","0.0926026742355221"
"Grüne","2005","Berlin","Urban Area","69","0.210899948761392","0.167790433190506","0.254009464332278"
"Grüne","2005","Berlin","Rural Area","","","",""
"Grüne","2005","Brandenburg","Urban Area","9","","",""
"Grüne","2005","Brandenburg","Rural Area","11","","",""
"Grüne","2005","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Grüne","2005","Mecklenburg-Western Pomerania","Rural Area","5","","",""
"Grüne","2005","Saxony","Urban Area","21","","",""
"Grüne","2005","Saxony","Rural Area","17","","",""
"Grüne","2005","Saxony-Anhalt","Urban Area","4","","",""
"Grüne","2005","Saxony-Anhalt","Rural Area","9","","",""
"Grüne","2005","Thuringia","Urban Area","9","","",""
"Grüne","2005","Thuringia","Rural Area","13","","",""
"PDS/Linke","2005","Schleswig-Holstein","Urban Area","3","","",""
"PDS/Linke","2005","Schleswig-Holstein","Rural Area","3","","",""
"PDS/Linke","2005","Hamburg","Urban Area","3","","",""
"PDS/Linke","2005","Hamburg","Rural Area","","","",""
"PDS/Linke","2005","Lower Saxony","Urban Area","5","","",""
"PDS/Linke","2005","Lower Saxony","Rural Area","2","","",""
"PDS/Linke","2005","Bremen","Urban Area","2","","",""
"PDS/Linke","2005","Bremen","Rural Area","","","",""
"PDS/Linke","2005","North Rhine-Westphalia","Urban Area","25","","",""
"PDS/Linke","2005","North Rhine-Westphalia","Rural Area","","","",""
"PDS/Linke","2005","Hesse","Urban Area","2","","",""
"PDS/Linke","2005","Hesse","Rural Area","","","",""
"PDS/Linke","2005","Rhineland-Palatinate,Saarland","Urban Area","5","","",""
"PDS/Linke","2005","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"PDS/Linke","2005","Baden-Württemberg","Urban Area","4","","",""
"PDS/Linke","2005","Baden-Württemberg","Rural Area","","","",""
"PDS/Linke","2005","Bavaria","Urban Area","2","","",""
"PDS/Linke","2005","Bavaria","Rural Area","3","","",""
"PDS/Linke","2005","Berlin","Urban Area","44","0.102312002498377","0.0702865797386126","0.134337425258141"
"PDS/Linke","2005","Berlin","Rural Area","","","",""
"PDS/Linke","2005","Brandenburg","Urban Area","11","","",""
"PDS/Linke","2005","Brandenburg","Rural Area","93","0.345520073262679","0.290407602487632","0.400632544037726"
"PDS/Linke","2005","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"PDS/Linke","2005","Mecklenburg-Western Pomerania","Rural Area","35","0.246414508809734","0.173723514631309","0.31910550298816"
"PDS/Linke","2005","Saxony","Urban Area","39","0.167464489855519","0.121725048389897","0.213203931321142"
"PDS/Linke","2005","Saxony","Rural Area","49","0.15628883038745","0.110818729407365","0.201758931367535"
"PDS/Linke","2005","Saxony-Anhalt","Urban Area","26","","",""
"PDS/Linke","2005","Saxony-Anhalt","Rural Area","38","0.179284671562557","0.126122716310272","0.232446626814842"
"PDS/Linke","2005","Thuringia","Urban Area","18","","",""
"PDS/Linke","2005","Thuringia","Rural Area","37","0.227053516726196","0.169845971834612","0.284261061617781"
"NPD Combination","2005","Schleswig-Holstein","Urban Area","2","","",""
"NPD Combination","2005","Schleswig-Holstein","Rural Area","3","","",""
"NPD Combination","2005","Hamburg","Urban Area","1","","",""
"NPD Combination","2005","Hamburg","Rural Area","","","",""
"NPD Combination","2005","Lower Saxony","Urban Area","4","","",""
"NPD Combination","2005","Lower Saxony","Rural Area","4","","",""
"NPD Combination","2005","Bremen","Urban Area","1","","",""
"NPD Combination","2005","Bremen","Rural Area","","","",""
"NPD Combination","2005","North Rhine-Westphalia","Urban Area","8","","",""
"NPD Combination","2005","North Rhine-Westphalia","Rural Area","","","",""
"NPD Combination","2005","Hesse","Urban Area","3","","",""
"NPD Combination","2005","Hesse","Rural Area","3","","",""
"NPD Combination","2005","Rhineland-Palatinate,Saarland","Urban Area","12","","",""
"NPD Combination","2005","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"NPD Combination","2005","Baden-Württemberg","Urban Area","10","","",""
"NPD Combination","2005","Baden-Württemberg","Rural Area","1","","",""
"NPD Combination","2005","Bavaria","Urban Area","12","","",""
"NPD Combination","2005","Bavaria","Rural Area","7","","",""
"NPD Combination","2005","Berlin","Urban Area","9","","",""
"NPD Combination","2005","Berlin","Rural Area","","","",""
"NPD Combination","2005","Brandenburg","Urban Area","","","",""
"NPD Combination","2005","Brandenburg","Rural Area","9","","",""
"NPD Combination","2005","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"NPD Combination","2005","Mecklenburg-Western Pomerania","Rural Area","4","","",""
"NPD Combination","2005","Saxony","Urban Area","6","","",""
"NPD Combination","2005","Saxony","Rural Area","11","","",""
"NPD Combination","2005","Saxony-Anhalt","Urban Area","3","","",""
"NPD Combination","2005","Saxony-Anhalt","Rural Area","5","","",""
"NPD Combination","2005","Thuringia","Urban Area","5","","",""
"NPD Combination","2005","Thuringia","Rural Area","7","","",""
